GBI
5305.1358263
5301.949630425001
5301.7640024
5304.673730775002
5307.943031125
5309.2892596
5309.487748649999
5309.922377899999
5310.260489799999
5311.0022263500005
5313.378294224999
5315.248273974999
5314.6795044
5313.500558100002
5311.250632025
5309.71833645
5311.5689192
5313.149083675
5312.106400075001
5310.513413299999
5308.105626025001
5303.52870465
5299.955044125
5299.038423124999
5300.038625225
5302.49737735
5305.211086875001
5307.4292416
5308.438523725001
5306.778996575
5302.41648315
5297.34641615
5294.447604775
5294.616275349999
5296.285546424999
5299.3297066
5302.690330150001
5304.439217775
5304.196366724999
5303.315720999999
5304.211501800001
5309.8714481
5319.9957266
5327.93125125
5330.35283595
5328.835556
5324.8781950500015
5320.5907561
5317.079593624999
5314.0633019
5309.721947625001
5304.896724025
5301.609613599999
5301.2490347250005
5301.613413975
5301.645920924999
5302.385515175001
5302.875305825001
5302.638288550001
5295.988363025
5289.70844525
5283.93867205
5280.297829674999
5277.725470625
5275.01253875
5274.726025425
5276.180551675001
5276.019712750001
5276.964852400002
5279.555304150001
5281.13951595
5280.7261215
5279.868551499999
5283.470796750001
5290.067019025
5293.17028765
5291.31595005
5289.4157084749995
5289.84472585
5289.950144400001
5288.674551949998
5287.188231225
5285.409952275
5282.51819645
5279.346263975001
5277.822042025002
5277.7429391999995
5279.696520025
5285.361665999999
5291.9465832000005
5296.264642775001
5297.476992475001
5294.4168242
5289.753250525001
5287.130106050002
5285.505955375
5283.086652374999
5282.227212775
5282.015808974999
5280.3870328
5280.152105474999
5283.69841775
5289.317674825
5293.638203824999
5296.686360500001
5297.594393600001
5295.729837525001
5293.302715299999
5292.459030075001
5291.944876175001
5291.049818625
5289.6742527
5287.596608775
5286.498175175
5286.158369350002
5285.3152386500005
5283.698519725
5280.726700975
5276.376254725001
5273.892586150001
5274.341970875
5275.601884975002
5278.18660775
5283.061157925
5287.3186343
5286.7976373500005
5282.586801749999
5275.750065324999
5267.272929624999
5261.252722299998
5258.5433697749995
5256.206386350001
5254.33650385
5254.8784144
5257.5048842999995
5260.456752624999
5262.497392125
5262.355541399999
5262.487190800001
5266.018745275
5271.085984099999
5277.0872466
5282.617432450001
5285.310924474999
5284.9699477250015
5282.334696100001
5281.167841
5281.748585324999
5280.354827450001
5277.934448275001
5276.5133611
5275.9816833999985
5276.4994040500005
5278.4556955
5279.091720524999
5276.893243649999
5274.3679925999995
5271.794300400001
5267.442011925
5262.6867843499995
5258.9823602999995
5256.508813974999
5256.977199124999
5261.247045225
5267.89413145
5272.791451249999
5273.264985199999
5270.6052557
5267.274740124999
5263.705019324998
5259.2178920000015
5255.873074399999
5254.876985124998
5255.4724821
5256.972722900002
5258.483726600001
5258.130445749999
5256.617800025002
5256.173619675001
5258.883154300001
5265.278096250001
5272.105656925
5276.657486925
5278.8151831
5279.726736375
5280.71375515
5282.488388174999
5284.752718375001
5285.974598950001
5286.599392024998
5288.329989524999
5291.165818149999
5293.341702949999
5292.3963505
5288.352353324999
5283.513573675
5280.357667075001
5278.6296385000005
5276.709251725
5275.914521149999
5277.807707075
5280.196351599999
5280.287510825001
5278.9594630500005
5277.778855049999
5276.988641425
5278.074856849999
5282.5997663
5289.962199575
5298.601398475
5304.9949073749995
5306.611759825001
5306.6333771750005
5306.5065847
5305.9785683499995
5306.846670050001
5307.691065675
5307.663652224999
5307.880729000001
5307.531409550001
5306.516279750001
5305.888720625
5304.690298275
5302.643498575001
5301.7281610249975
5301.587494124999
5300.869702400002
5300.088430949998
5298.622491724999
5296.365832
5295.162219675
5295.31035145
5295.300161599999
5292.559689774998
5287.406618275001
5284.331143275001
5285.337014675001
5287.495012500001
5290.942048024998
5294.286299199999
5294.674420600001
5294.715904325001
5295.035154175001
5294.891731174999
5295.490924775001
5295.424901950001
5293.7127585
5293.0807957
5294.886032474999
5295.630083375001
5294.860481249999
5293.643524375001
5291.54351465
5290.955525800002
5292.041097074998
5292.560006475
5291.124685950001
5289.330245449999
5289.213436025
5289.516519825001
5290.204858175
5292.003394449998
5293.969058075001
5296.43709235
5301.3270557000005
5308.413644075
5313.839184174999
5315.1733785999995
5313.057502250002
5308.709787000001
5302.858251799999
5295.736915599999
5291.039359575
5292.899152874999
5296.828919175003
5299.4706572
5301.172393475001
5300.924283075003
5302.095231825
5306.7262771999995
5311.567065974999
5314.183870850003
5316.543715375001
5319.751447425
5321.939607275002
5323.011462625
5324.338673300001
5326.441350975
5328.362666524999
5328.788540975001
5328.886482875
5328.779157024999
5327.498270125
5323.889009975001
5316.532606425001
5307.160903024999
5299.114777075
5295.720200074999
5297.008942800001
5299.142791925
5299.479747924999
5299.542036199999
5299.96670335
5301.1899031250005
5303.795873975001
5307.534860999999
5313.579346225001
5320.745672800001
5325.050971475
5324.8918501749995
5323.144900400001
5323.4547864
5325.949376574999
5327.259078375
5324.211292875
5318.838777174999
5314.398554475001
5311.623018675
5309.82970995
5307.783690949998
5305.69791615
5305.136229450001
5306.6900506
5308.1680815499985
5309.298280449999
5310.0386706750005
5309.510587250001
5309.1054850499995
5306.228343825001
5301.086425675001
5298.496945125001
5297.0697480750005
5295.854366949999
5295.720647774999
5296.402422299997
5296.934267150002
5296.6197104249995
5296.6950299
5297.242033725
5298.331820524999
5299.726556899999
5298.267650799999
5294.059092550001
5289.490470549999
5285.906525075002
5284.76896055
5287.301165825
5291.685841374998
5293.939517624999
5294.06258625
5294.192824550001
5294.8980354
5294.843978249999
5294.7541638249995
5296.109224500001
5297.962537900001
5299.439193924997
5302.01608815
5304.545694975001
5304.650368400001
5303.209683424999
5302.580759449998
5303.688144375001
5305.345231899999
5305.677981425
