Date,GBI,specific_humidity,LW_down,SW_down,rainfall,sst,t2m,sea_ice_extent
1/1/79,5221.52884,0.512903632,170.1116403,0.008555286,1.580804426,272.4750276,250.1775985,2032175
1/2/79,5198.18119,0.440280132,172.8858882,0.010815121,1.14383345,272.4776818,247.9060266,2032175
1/3/79,5208.05578,0.464327824,190.8898668,0.012216395,1.337447014,272.4915548,250.4033777,2032175
1/4/79,5218.68496,0.638987402,193.7352773,0.016359624,0.691771284,272.5031086,253.3497523,2042950
1/5/79,5215.19883,0.708141463,199.3375103,0.013699621,0.609927147,272.5115123,252.8824348,2042950
1/6/79,5200.15142,1.025853539,205.3832741,0.019459623,0.848826026,272.5158381,255.7042044,2006420
1/7/79,5151.21615,1.042866733,207.5463821,0.029016476,0.92849407,272.5220958,255.3800875,2006420
1/8/79,5071.0445,1.016101408,206.5302619,0.024451427,1.325304615,272.5296476,255.8802079,1980072
1/9/79,5025.57883,0.862999618,195.9705313,0.041650321,1.418268089,272.5178374,255.154899,1980072
1/10/79,5011.28619,0.73125305,196.6300755,0.03886174,0.995004322,272.499966,253.3649874,2029745
1/11/79,4991.4244,0.85118342,208.6448978,0.036874771,0.969284942,272.4836578,254.8871474,2029745
1/12/79,4990.22146,1.039482289,214.3192074,0.064118567,0.761050921,272.4688884,256.9261724,2030209
1/13/79,5016.16261,0.950201656,226.1441584,0.06208077,1.019435164,272.474049,256.8418828,2030209
1/14/79,5042.9417,1.320874008,242.4114344,0.047317441,2.918447912,272.490936,259.1735195,1990037
1/15/79,5059.43444,1.48231141,213.7813345,0.109455682,1.282218115,272.498121,262.3759933,1990037
1/16/79,5066.99972,0.810515097,210.356717,0.099475517,0.537948221,272.5037924,258.6211409,1989209
1/17/79,5074.74501,1.198525846,227.7056218,0.132880708,1.042999477,272.5161252,260.8981822,1989209
1/18/79,5090.6958,1.575538727,255.7157933,0.161754602,2.158013209,272.5374686,261.9976756,1959245
1/19/79,5104.77604,1.892117518,224.7926165,0.188817394,2.173738562,272.5152883,264.9664655,1959245
1/20/79,5107.28415,1.074989486,197.0209213,0.340338625,1.18834898,272.4879397,259.98938,2001118
1/21/79,5094.36585,0.652531561,185.8942135,0.398858472,0.845111473,272.4465978,254.9984699,2001118
1/22/79,5069.01083,0.57154885,180.3930873,0.383510579,0.74736866,272.4134434,253.45098,2063034
1/23/79,5051.09912,0.538570589,177.9812668,0.445123911,0.73108108,272.3881227,252.9304812,2063034
1/24/79,5054.9654,0.587985139,179.9968139,0.576328648,0.984237679,272.3709265,252.5555391,2095951
1/25/79,5079.18534,0.634624945,186.8568543,0.5130668,1.085782167,272.3867072,252.0233651,2095951
1/26/79,5104.10752,0.692148224,188.9097599,0.636494725,1.449805013,272.4071746,252.3231569,2089959
1/27/79,5123.80023,0.652284773,194.2617027,0.538512028,1.863432116,272.4123431,252.3870611,2089959
1/28/79,5144.93097,0.820672234,207.0427245,0.772517667,2.587449606,272.4293025,253.5575376,2094331
1/29/79,5157.1743,0.851007179,202.8127503,0.925444551,1.570832807,272.4270471,254.3249915,2094331
1/30/79,5157.04205,0.751927822,199.0788688,1.114167293,1.293725837,272.4203462,254.2274719,2111305
1/31/79,5156.05012,0.728079349,188.7843798,1.436319112,0.62544441,272.404279,254.1921183,2111305
2/1/79,5151.67701,0.715234706,179.8418095,1.935904837,0.528317692,272.3885246,252.8583319,2135463
2/2/79,5145.31568,0.648399927,176.0785155,1.699928044,1.079761509,272.3733537,251.6834208,2135463
2/3/79,5153.60901,0.612312395,179.2880911,1.771966039,1.507739419,272.3607733,250.4933051,2157116
2/4/79,5186.94741,0.590409155,180.8343197,2.006098745,1.266611874,272.3418923,250.5794389,2157116
2/5/79,5244.23824,0.584961333,172.789721,2.495015108,0.802710445,272.3263928,250.7769119,2149837
2/6/79,5301.41973,0.459475053,168.7927341,3.171539417,0.732911526,272.3118789,249.6207882,2149837
2/7/79,5333.70084,0.451266716,166.8254715,3.581295501,1.136506713,272.2949756,248.0560784,2156071
2/8/79,5351.18357,0.518486926,175.1451393,3.501419163,1.383160093,272.277659,248.3408714,2156071
2/9/79,5375.11124,0.554277494,181.4820834,3.911809682,1.259257133,272.2653703,249.1577231,2165545
2/10/79,5406.34146,0.605064185,186.6781091,4.463172836,1.543333081,272.2531741,249.9028219,2165545
2/11/79,5435.00265,0.496825765,183.7998912,5.355486442,1.408298884,272.2457907,250.1512735,2165404
2/12/79,5456.28765,0.430944971,172.5150041,6.586324614,1.017635234,272.2223077,250.14007,2165404
2/13/79,5466.69847,0.401645176,174.1794819,7.76533664,0.976088405,272.2085323,249.2844671,2181339
2/14/79,5467.07175,0.519023398,184.0257309,7.634612063,0.803124005,272.2125896,249.7769289,2181339
2/15/79,5468.88655,0.685464908,190.5139083,7.580695171,0.797380465,272.2204287,250.563698,2174287
2/16/79,5476.68887,0.956480751,195.231327,8.103216801,1.09238488,272.2336318,252.1671235,2174287
2/17/79,5486.43813,1.08527811,222.2163952,9.222689789,1.134728681,272.247346,253.0726203,2160338
2/18/79,5486.0306,1.775466058,241.4554415,10.46746141,1.041627413,272.2656419,259.1744212,2160338
2/19/79,5464.15877,1.661512782,228.7454978,11.00255624,0.92084268,272.2843894,261.059398,2105106
2/20/79,5420.3508,1.633136224,240.9638547,12.30297149,1.262922942,272.2911052,261.25814,2105106
2/21/79,5368.43444,1.978116308,250.5398197,8.258854779,3.964213786,272.3117924,261.7544623,2059931
2/22/79,5321.08062,2.098213661,232.7196351,10.48242891,1.470349682,272.3248093,261.1498438,2059931
2/23/79,5277.18471,1.572994305,207.9892115,11.60095394,1.440728618,272.3417731,258.2435041,2014616
2/24/79,5235.85921,0.618473422,184.6836166,16.08262746,1.056594744,272.3031374,252.5767748,2014616
2/25/79,5198.74334,0.441386325,186.2025406,20.10290947,1.330287417,272.2824514,250.6935333,2153840
2/26/79,5169.32357,0.752707841,217.3912195,14.36313926,3.812409334,272.3029302,252.534666,2153840
2/27/79,5150.32675,1.149311313,208.3042715,19.24902155,2.245712682,272.3391659,255.9691223,2147669
2/28/79,5141.09733,0.667378952,183.1968879,25.7546828,0.966551948,272.3456655,254.1478183,2147669
3/1/79,5130.2227,0.630816915,191.529441,23.74101582,0.977394354,272.3485501,252.3165782,2186792
3/2/79,5121.95055,0.936536921,205.0155092,24.19696269,1.149955568,272.3661102,253.663866,2186792
3/3/79,5121.15269,1.351645197,218.43435,24.07376307,1.985196224,272.3931957,256.304965,2126258
3/4/79,5113.9606,1.463457479,207.2457603,27.34686827,1.963737361,272.4159533,257.8295397,2126258
3/5/79,5105.71851,1.289032067,209.3195335,29.87017049,1.041167231,272.4404639,256.922253,2089232
3/6/79,5108.50405,1.240233563,210.7162916,31.6120936,1.130451245,272.4527628,256.900817,2089232
3/7/79,5118.93248,1.248833768,222.004618,30.89239686,1.754910699,272.4575881,257.4025598,2093112
3/8/79,5122.10472,1.658922412,231.9385908,36.33365113,1.67665906,272.4681115,259.218109,2093112
3/9/79,5116.36804,1.737521431,232.480144,41.31450742,0.723268383,272.4781548,262.1276844,2087597
3/10/79,5106.48213,1.611856822,223.424405,38.70113746,0.405657937,272.4806988,262.0722213,2087597
3/11/79,5097.90347,1.302861678,217.3846431,41.55834153,0.463630297,272.4802732,259.5413265,2089159
3/12/79,5097.88341,1.363993748,213.962804,44.29465282,0.651012435,272.4743925,258.9229963,2089159
3/13/79,5113.15656,1.225364265,197.9944512,48.0793747,0.861835412,272.4614291,257.9193823,2111289
3/14/79,5140.67145,0.753037635,183.2427213,51.07992404,0.6779516,272.4233261,254.0843507,2111289
3/15/79,5168.32532,0.513678074,173.2524835,60.05313492,0.71408017,272.3873752,251.7534322,2155224
3/16/79,5182.83242,0.472806793,176.0714719,60.66630307,0.688798054,272.3611992,250.905656,2155224
3/17/79,5184.14618,0.528294601,181.3467006,64.41127097,1.224364001,272.3370599,251.1290053,2174954
3/18/79,5179.53371,0.553962113,188.7054382,61.6855029,1.391210374,272.3311999,251.4155886,2174954
3/19/79,5168.78318,0.600211607,191.141469,62.35335457,1.581175734,272.3167771,252.4756223,2187691
3/20/79,5157.17715,0.658942513,194.8739806,69.53718318,1.247696609,272.3057334,253.3530214,2187691
3/21/79,5154.45485,0.79986124,197.1453152,70.8656134,1.152433399,272.3036821,254.9501931,2180769
3/22/79,5159.13468,0.759118777,200.6377481,76.07843031,0.751708106,272.2981842,255.0451955,2180769
3/23/79,5163.30444,0.840041253,203.1485828,72.29332471,0.671757688,272.2934066,255.2378812,2193467
3/24/79,5167.48854,0.809972295,194.9902133,81.67559208,0.417589552,272.2931469,254.8740852,2193467
3/25/79,5178.88072,0.856306731,197.3907774,80.25013693,0.807909215,272.2876188,254.657665,2194044
3/26/79,5191.88646,1.1235614,209.2828283,80.68542826,1.125150646,272.3043802,255.0640904,2194044
3/27/79,5199.32802,1.422409697,218.7601618,83.65463431,1.293342414,272.321048,257.3579347,2155263
3/28/79,5201.65257,1.735118277,225.8882133,89.77565007,0.735426068,272.3276508,260.258251,2155263
3/29/79,5204.79488,2.088366993,234.6737733,91.17336153,0.760537604,272.3357527,261.7648506,2122394
3/30/79,5207.1477,1.99801249,227.7425045,88.67102965,0.616031354,272.3375477,261.699455,2122394
3/31/79,5194.4173,1.581667456,219.7532715,97.83962287,0.379320471,272.3367285,259.9881721,2118976
4/1/79,5162.92078,1.363199512,218.1854945,105.0398661,0.309294127,272.3381555,259.5049838,2118976
4/2/79,5122.52296,1.224306053,217.8104097,104.8099349,0.242993636,272.338883,259.3652136,2106748
4/3/79,5084.72552,1.123857484,214.221453,107.099208,0.290683838,272.3493641,259.2181816,2106748
4/4/79,5058.1645,1.144448409,215.3241573,111.0584739,0.201393781,272.3627496,258.7983827,2103402
4/5/79,5056.73473,1.161464832,218.4786477,114.0672862,0.335244217,272.3662839,258.7994595,2103402
4/6/79,5073.84371,1.134527361,219.6708521,115.3146489,0.587347602,272.3695964,259.1786826,2127510
4/7/79,5084.05263,1.163491544,220.4091443,116.5072602,1.063715637,272.3790848,258.9941113,2127510
4/8/79,5081.51273,1.139264394,214.8852375,120.3697303,0.959713064,272.3868972,258.9598835,2116396
4/9/79,5063.7773,1.132103208,210.0841412,129.5775177,0.64155936,272.3821261,259.1855077,2116396
4/10/79,5041.7781,1.040340888,206.1957718,132.1529795,0.412905408,272.374167,258.1225034,2138882
4/11/79,5032.51245,0.951423275,200.5511071,138.6444989,0.760963808,272.3575642,257.2326463,2138882
4/12/79,5038.51735,0.85150931,198.3707472,137.1216724,0.840354027,272.3410956,256.0947537,2169904
4/13/79,5059.63106,0.703138428,200.1986937,131.3180076,1.645283648,272.3293613,255.0113866,2169904
4/14/79,5086.88531,0.767733882,202.0761332,145.8908598,1.068225606,272.3224524,255.239937,2178914
4/15/79,5115.42619,0.841892455,210.4745775,142.043061,0.707152863,272.3212958,256.6424108,2178914
4/16/79,5140.41383,0.875030101,217.790214,145.9832948,0.889128517,272.3237929,257.0639692,2183133
4/17/79,5153.45205,0.971679139,221.6431626,147.8818629,0.916075148,272.3144881,258.1822731,2183133
4/18/79,5150.24144,1.000080249,229.2240234,141.8210463,1.631517498,272.3000297,258.8267834,2202069
4/19/79,5139.53867,1.232728588,232.8922186,152.6654663,0.699995039,272.2923552,261.2150757,2202069
4/20/79,5124.45269,1.451647697,238.2892319,148.7814828,0.521548829,272.2854297,262.0510071,2185470
4/21/79,5101.44629,1.431397818,238.8874542,152.2826198,1.544682077,272.2795251,262.152131,2185470
4/22/79,5077.25969,1.625878409,239.8427427,156.2994991,0.695727432,272.2776405,262.8555288,2187397
4/23/79,5052.11569,1.534197762,240.8529695,156.4957368,0.970645401,272.2797557,261.868644,2187397
4/24/79,5019.55487,1.496066009,237.1608768,162.8827764,0.657281818,272.2886495,262.2718985,2180445
4/25/79,4982.61984,1.349848387,227.5494793,175.7213998,0.385212219,272.3021719,261.5668033,2180445
4/26/79,4955.55673,1.235731965,231.459109,180.7161783,0.6942624,272.3192919,260.7591882,2169502
4/27/79,4939.85046,1.614111583,243.1710458,168.483832,1.343806386,272.336858,262.4726142,2169502
4/28/79,4930.68918,1.894510533,246.2872802,163.1335369,1.426553371,272.3557655,263.2864688,2168948
4/29/79,4919.21585,1.812227192,244.4575011,175.7667955,0.795988541,272.3639906,263.6946113,2168948
4/30/79,4907.15975,1.804301949,240.8285832,172.2958547,1.707230346,272.3615887,263.4573746,2188043
5/1/79,4913.01566,1.852167485,247.6452042,179.3786713,2.047494175,272.3675819,263.3962429,2188043
5/2/79,4935.8068,2.403224122,258.68835,169.6331243,2.153053763,272.3751155,265.7431473,2165331
5/3/79,4962.59346,2.504236482,248.9986214,211.7990911,0.649618956,272.3980861,267.9277633,2165331
5/4/79,4986.70993,2.289060179,258.5764909,184.6896825,2.581532311,272.4279352,267.5457302,2159108
5/5/79,5008.63095,2.778105284,263.6297458,189.6594882,1.644258447,272.4450851,268.3527059,2159108
5/6/79,5027.09875,2.542230356,241.6934126,209.1016677,0.85545415,272.4607969,268.1396083,2154125
5/7/79,5029.37657,1.770919741,237.4479494,212.5208433,1.355203385,272.4686847,266.1603159,2154125
5/8/79,5015.15818,1.641161243,235.0076375,202.7488863,1.335070821,272.4743387,265.351541,2153622
5/9/79,4999.59555,1.376958469,233.2416744,222.862466,0.849815436,272.4917521,263.9514968,2153622
5/10/79,4993.35404,1.678702335,234.8347491,234.2367162,0.908961442,272.5094161,265.2429056,2144694
5/11/79,4992.91143,1.966068207,244.0218033,235.6993831,1.53642141,272.5031881,266.7110022,2144694
5/12/79,4990.00021,1.981204642,252.4113033,216.0708131,1.686677509,272.4953871,267.180044,2132146
5/13/79,4998.17672,1.894693547,245.5984141,228.8290092,1.1136473,272.4871305,267.3347623,2132146
5/14/79,5023.93718,1.734564275,263.7031376,206.3414952,2.312047531,272.4814832,266.5079479,2136353
5/15/79,5043.95269,2.205787889,260.0329735,202.9197807,2.701384394,272.4940754,267.7319642,2136353
5/16/79,5046.31236,1.990667023,260.360516,217.5290653,1.044400561,272.4927147,268.0352366,2140511
5/17/79,5045.81566,2.011647951,265.8357897,209.9686104,0.982707917,272.4882713,268.0021715,2140511
5/18/79,5052.44282,1.995308256,274.4365348,179.5442228,3.602092187,272.4803781,268.1430231,2135808
5/19/79,5078.59346,2.397936061,269.8642583,207.4909637,1.196497168,272.4768978,269.3632348,2135808
5/20/79,5123.15275,2.266491308,265.7619531,226.9331666,1.287105553,272.4861324,269.4093616,2107894
5/21/79,5166.74053,2.053554552,255.9953235,232.2294135,0.574952846,272.5031351,269.1545448,2107894
5/22/79,5202.56777,1.863510907,261.0985811,236.425197,0.682335568,272.523148,269.117344,2109908
5/23/79,5219.01885,2.012878014,263.7912585,223.1207483,0.623680593,272.5411795,269.1446626,2109908
5/24/79,5235.6625,1.873170526,256.8209724,243.0898444,0.685726767,272.5577345,268.9046057,2113566
5/25/79,5254.44678,2.021219941,272.3700801,208.8075925,1.739045084,272.5752769,269.1873712,2113566
5/26/79,5269.82888,2.620916823,277.2814688,218.8626506,2.173708404,272.5941092,270.1314688,2100773
5/27/79,5301.96622,2.752958872,272.9605976,210.4275225,1.77578529,272.6121981,270.7687633,2100773
5/28/79,5345.53811,2.524389324,267.3985963,245.9546941,0.622442145,272.6299634,270.9970451,2028641
5/29/79,5393.74793,2.686974965,278.2569546,231.2123462,3.89200046,272.6457397,271.3361141,2028641
5/30/79,5444.78014,2.929769798,283.760561,193.3672968,3.38601838,272.6584797,271.8046395,2011094
5/31/79,5487.49829,2.586305915,276.4893636,223.4013266,1.105940507,272.6645471,271.2432422,2011094
6/1/79,5512.80745,2.322653295,270.7277514,250.2301167,0.538003849,272.6996286,271.4417606,1982666
6/2/79,5511.50561,2.56557475,289.0501062,211.0423383,2.519292833,272.7594484,272.3379734,1982666
6/3/79,5477.94477,2.873913575,290.7585508,197.5257825,1.149356352,272.8242007,272.6038175,1958409
6/4/79,5423.75322,2.781342942,274.1133853,227.6885492,1.3488284,272.8405231,272.6273909,1958409
6/5/79,5367.52599,2.489704687,272.7568378,247.6321077,1.28869626,272.8126687,272.1402609,1973299
6/6/79,5320.9089,2.51791201,274.2224964,237.6011326,1.759921171,272.8972636,272.0185321,1973299
6/7/79,5276.96678,2.690620781,283.7493011,225.733331,1.710447094,272.9408301,272.3735319,1960418
6/8/79,5239.47074,2.888782611,290.2832562,214.7967226,1.361432502,272.9861746,272.7864225,1960418
6/9/79,5212.8043,2.980886103,288.3354306,217.1686549,1.771286273,273.0276004,273.1606014,1978787
6/10/79,5192.49203,2.991831027,281.8743117,232.2614953,1.048753112,273.0563631,273.2463323,1978787
6/11/79,5171.63204,2.949660936,279.0766904,246.7141981,0.993202901,273.0752786,273.2149323,1959196
6/12/79,5151.46978,2.946601863,280.8062182,247.2703878,1.67076183,273.103579,273.3227658,1959196
6/13/79,5140.73969,3.092152004,288.7721081,224.2305867,1.092489803,273.1306051,273.5191885,1959877
6/14/79,5129.78341,3.331175363,281.3227811,254.93278,0.504598636,273.1530052,274.0943631,1959877
6/15/79,5105.66571,3.639842155,290.3744779,261.1709532,2.380149778,273.1694697,274.4584436,1899565
6/16/79,5078.31076,4.316227857,299.9302678,212.3828515,3.331454896,273.1769063,275.3958486,1899565
6/17/79,5067.01027,4.225097208,302.6538888,209.2394498,1.802481518,273.1879413,275.1762292,1886035
6/18/79,5080.09676,4.427869907,311.2680795,182.299614,1.374327707,273.2097625,275.1530446,1886035
6/19/79,5121.94217,4.400494408,309.6059067,180.2887079,0.955506998,273.2550732,274.8579665,1839698
6/20/79,5178.04792,4.124266101,306.8498883,182.2489699,1.191338472,273.3211127,274.6017792,1839698
6/21/79,5211.10519,3.903820903,299.4703455,203.4840138,1.55364572,273.4022882,274.5413007,1824652
6/22/79,5214.76509,3.849545617,296.511247,215.9578058,1.014789787,273.4745287,274.9697161,1824652
6/23/79,5210.31822,3.909155579,298.4349407,217.5299577,0.704932058,273.5355573,274.7884125,1769181
6/24/79,5202.89032,3.774701186,303.0287171,202.8216134,0.840237759,273.5803606,274.5987077,1769181
6/25/79,5195.87158,3.775316676,300.2817531,226.7092657,0.725709332,273.6204329,274.780363,1747347
6/26/79,5191.97804,4.251994249,299.4631548,230.044293,1.053165917,273.6758384,275.3036641,1747347
6/27/79,5199.25538,4.575851359,300.7024324,223.6017847,1.125760547,273.7381941,275.1548477,1666718
6/28/79,5210.75692,4.487901046,303.4744696,228.5534534,0.452848698,273.7987719,275.1582881,1666718
6/29/79,5229.43987,4.534468717,307.0487441,204.7990849,1.461206511,273.8418523,275.3582319,1624283
6/30/79,5253.38773,4.637147117,305.9556879,216.9835351,0.811806805,273.9000799,275.4381435,1624283
7/1/79,5264.16832,4.775245388,309.6575818,213.9237775,2.380470673,274.2244956,275.7674252,1540782
7/2/79,5277.38697,5.154024028,303.4844989,226.1123364,2.024106557,274.3417295,276.5963109,1540782
7/3/79,5297.11731,4.901374838,304.0947388,234.0481332,1.073631129,274.4773061,276.6927319,1479887
7/4/79,5313.12478,4.83958795,302.74421,242.5396987,0.538238719,274.5759219,276.7192968,1479887
7/5/79,5322.25777,4.808523041,310.2719321,225.0633368,0.696297823,274.6651189,276.4272756,1453572
7/6/79,5321.27954,4.948170434,308.8066746,207.028078,1.003341132,274.7628338,276.343417,1453572
7/7/79,5323.36187,4.462631176,298.8700714,236.779657,0.296996156,274.8624073,276.1512245,1420837
7/8/79,5338.31274,4.317891827,299.9893818,239.773396,0.13252653,274.9910074,276.3780922,1420837
7/9/79,5360.79849,4.432176967,302.5007534,237.7538542,0.177478849,275.0710857,276.3690863,1383895
7/10/79,5385.77923,4.601867735,303.1472374,242.1895359,0.540607755,275.1194005,276.5535001,1383895
7/11/79,5406.01426,4.518181316,305.4757374,226.7522919,0.189134428,275.1578295,276.3260179,1379200
7/12/79,5418.58342,4.360770674,301.1618417,233.5101642,0.145689509,275.2265369,276.2310859,1379200
7/13/79,5430.49373,4.147030275,291.7723597,256.6970237,0.07029608,275.3024372,276.2533403,1372841
7/14/79,5451.86353,4.116166414,285.6928045,269.9563767,0.242462717,275.3837044,276.7544365,1372841
7/15/79,5477.15048,4.151735739,288.5024888,271.8189637,0.078633299,275.4568548,277.1883286,1327816
7/16/79,5496.74881,4.410217016,296.0988498,256.0274638,0.549165033,275.6950385,277.4332272,1327816
7/17/79,5506.5779,5.036580277,305.2399483,235.7500357,0.487224882,275.7505204,277.5347498,1287458
7/18/79,5506.65246,5.286284743,309.6734753,215.3929329,0.531436805,275.8357323,277.358738,1287458
7/19/79,5508.66673,5.722371472,315.2380034,215.3886347,0.725569275,275.8781741,277.9387449,1155143
7/20/79,5519.02398,6.562979875,330.9789461,168.778112,2.257267673,275.9258705,278.3690386,1155143
7/21/79,5530.44219,6.849331372,327.0262627,158.5730651,2.855262113,275.9501341,278.0701753,1126924
7/22/79,5538.17737,6.149715823,318.2560863,156.7272372,2.512695749,275.9952944,277.3999191,1126924
7/23/79,5531.86145,5.262536535,317.2774357,157.651045,1.930791022,276.0151635,277.1755253,1014560
7/24/79,5510.91679,5.034413779,315.177373,144.6595976,1.855183702,276.0553581,276.7686813,1014560
7/25/79,5490.2241,4.648486556,314.1407361,139.2838589,1.745083486,276.0909053,276.7978044,965855
7/26/79,5468.95836,4.275947939,308.0610135,149.8179974,1.47239572,276.1002982,276.5063328,965855
7/27/79,5443.11555,3.894918839,298.6852147,173.0726979,1.072474727,276.1561031,276.5609016,1005859
7/28/79,5419.24524,3.926546036,303.5165309,167.0228207,1.066186722,276.2565274,276.7216774,1005859
7/29/79,5404.91712,4.112576363,308.7375709,150.6388913,1.176945294,276.4109725,277.0334777,872202
7/30/79,5399.90165,4.259585262,306.0266083,154.5388615,1.499408198,276.5210378,277.078114,872202
7/31/79,5394.85505,4.454811112,302.7942269,162.0066419,1.273846793,276.6265234,277.2472096,807430
8/1/79,5381.84267,4.399627632,298.7110738,178.2439657,1.637807379,276.5079808,277.1166002,807430
8/2/79,5365.68812,4.752543048,296.8593752,184.2390449,1.371136281,276.5767153,277.4779925,754635
8/3/79,5347.09511,4.788060302,303.6238234,160.6121213,2.207869456,276.5828705,277.4594027,754635
8/4/79,5329.27961,4.694627221,304.628262,145.0506521,1.754229866,276.5451101,277.3881804,701810
8/5/79,5321.88022,4.446137994,297.5377183,162.5437651,1.259216158,276.594531,277.055891,701810
8/6/79,5318.39454,4.335713641,301.3941937,156.9314643,0.983497944,276.623954,277.2160389,690444
8/7/79,5312.75498,4.040544767,301.9571047,146.8207818,2.173098968,276.6988792,277.0548932,690444
8/8/79,5307.15652,4.047979641,304.4057801,133.6883025,2.521152989,276.7541531,276.9067602,641049
8/9/79,5293.14292,4.277108675,306.6367262,133.8861457,1.258867836,276.9251237,277.3266832,641049
8/10/79,5262.02174,4.29538647,309.179545,128.7142918,2.20896038,277.0928736,277.4867306,573145
8/11/79,5227.60684,4.156537753,309.1430605,138.0374289,1.010835514,277.2216077,277.3576275,573145
8/12/79,5213.91111,4.123312694,305.6397798,134.3293472,1.053738663,277.3082769,277.2387964,551241
8/13/79,5217.06057,4.500180954,309.825378,140.515565,1.178974926,277.3604284,277.7328227,551241
8/14/79,5218.49257,5.19492602,315.6228057,136.1390425,0.36437615,277.3791803,278.16335,490070
8/15/79,5220.9211,5.56498066,307.239061,154.270809,0.379877347,277.4286715,278.5948653,490070
8/16/79,5238.61335,5.573039334,312.1477125,142.8361485,1.196467143,277.5071668,278.9866632,453438
8/17/79,5260.05305,5.576487827,323.7351976,106.2560172,1.279630893,277.5003424,278.5751204,453438
8/18/79,5272.41398,5.664953776,325.3571106,100.9267319,2.0854527,277.4872006,278.3582732,415986
8/19/79,5277.21243,4.813583249,315.9654419,105.5497303,0.699157244,277.4981837,277.958838,415986
8/20/79,5281.43655,4.571625982,316.9166571,106.585128,1.181245619,277.5190825,277.63124,383851
8/21/79,5292.38509,4.740862032,320.5537801,89.81121061,0.885287905,277.5731944,277.6564531,383851
8/22/79,5310.52523,4.86430797,317.4115517,88.65715444,3.189915039,277.6314173,277.7776347,344254
8/23/79,5337.12493,4.770521696,313.9166641,87.51653366,4.212268696,277.6799572,277.7852094,344254
8/24/79,5365.15794,4.623362237,307.6987503,97.92472193,2.441105863,277.7254412,277.8916589,342050
8/25/79,5387.61195,4.766087182,308.4367042,102.3866644,1.233306773,277.7703492,278.2624505,342050
8/26/79,5401.40528,4.587507992,310.7266298,92.05795983,1.022592807,277.807805,277.9399764,319259
8/27/79,5409.28432,4.348019914,311.2628913,91.00643099,1.46565424,277.8356063,277.7073437,319259
8/28/79,5420.65625,4.277023602,314.3921321,76.39068763,1.085868922,277.8224802,277.603777,283773
8/29/79,5435.07793,4.182134042,309.7824768,74.16509947,1.746221895,277.7946754,277.677018,283773
8/30/79,5447.15842,4.064582604,308.9566839,77.40158829,2.020824988,277.7720351,277.5572312,269597
8/31/79,5451.15333,4.096556142,308.5790773,72.29457949,4.675939129,277.7521103,277.4522519,269597
9/1/79,5442.87047,3.999822682,307.2384649,68.67900228,2.617062768,277.3392977,277.2122092,232276
9/2/79,5425.57862,4.037525391,304.991378,72.62781422,2.803995487,277.3161247,276.6989433,232276
9/3/79,5409.54838,3.954642506,301.461687,68.40973459,2.328227191,277.3031159,276.6392813,238329
9/4/79,5408.32036,3.46436409,298.483085,73.1256214,0.682781589,277.3200021,276.3159839,238329
9/5/79,5425.03704,3.456164448,299.5802943,70.94459443,1.38609893,277.3824324,276.4045989,203554
9/6/79,5449.99355,3.514599198,298.494023,71.77260998,1.481082767,277.4778394,276.5646774,203554
9/7/79,5470.85414,3.520234083,306.0842105,64.25187548,2.253530413,277.5616873,276.4845046,204471
9/8/79,5484.32678,4.229413903,310.985333,57.50392068,2.745186414,277.6321777,277.3635676,204471
9/9/79,5492.51781,4.320929357,300.0201825,64.77305999,3.186738676,277.6715713,277.4177736,198215
9/10/79,5488.9257,4.268454346,301.9280439,69.21820116,1.586820481,277.6665587,277.5356649,198215
9/11/79,5473.48206,4.488121428,298.8432037,77.95214417,1.274548541,277.610513,277.8626452,181720
9/12/79,5456.89815,4.698672132,302.2649165,71.65277449,1.306116769,277.521279,278.0052689,181720
9/13/79,5437.57454,4.940261858,309.1100614,64.34265782,1.577605637,277.4072427,278.1879289,181132
9/14/79,5419.71896,5.229803455,316.6511728,51.01790242,1.701099009,277.2763265,278.1544233,181132
9/15/79,5410.88274,5.15599878,313.6238904,41.50786809,1.826138436,277.2343761,278.180236,150852
9/16/79,5414.66076,4.881449344,313.4279212,40.57583861,2.153312338,277.1158791,277.6815019,150852
9/17/79,5427.91617,4.345400676,305.7623064,43.76942702,3.219539966,276.8454928,276.9720969,168549
9/18/79,5439.07554,4.232057851,303.8536123,53.6111064,2.60666397,276.8359174,276.9261891,168549
9/19/79,5439.80354,4.362689759,312.5328688,42.96253603,2.339627089,276.823247,277.3100448,124873
9/20/79,5428.67684,4.769686955,311.892947,41.14317535,1.668191664,276.8036493,277.4471442,124873
9/21/79,5403.3796,4.47276859,312.8020818,40.05337006,1.05765789,276.7682066,277.1853032,97120
9/22/79,5368.24523,4.339152722,312.4145531,33.39547243,2.376195066,276.7280488,276.9714013,97120
9/23/79,5346.02465,4.421173662,307.1545774,36.85542458,3.221787156,276.6625595,276.8404715,128825
9/24/79,5342.85111,3.982869796,302.2842798,37.37295706,2.130400569,276.6122036,276.287534,128825
9/25/79,5349.24192,3.846994538,302.3942782,35.48647828,1.706866284,276.5196776,276.2592545,113032
9/26/79,5361.09368,3.766358653,305.8833163,29.97890942,3.478691647,276.4257624,276.1442982,113032
9/27/79,5373.6285,4.157988482,299.4804753,30.74153628,3.603554599,276.3521613,276.4076332,110861
9/28/79,5386.6398,3.813591864,289.6961771,36.0727864,2.197554613,276.2769142,276.0028692,110861
